"HouseId","MSSubClass.20","MSSubClass.30","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.120","MSSubClass.160","MSSubClass.180","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Alley.Grvl","Alley.None","Alley.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition2.Feedr","Condition2.Norm","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofMatl.CompShg","RoofMatl.Tar.Grv","RoofMatl.WdShngl","Exterior1st.AsbShng","Exterior1st.BrkFace","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.TA","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","MiscFeature.None","MiscFeature.Shed","MoSold.1","MoSold.2","MoSold.3","MoSold.4","MoSold.5","MoSold.6","MoSold.7","MoSold.8","MoSold.9","MoSold.10","MoSold.11","MoSold.12","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.COD","SaleType.ConLD","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","MSSubClassordered","MSZoningordered","LandContourordered","LotConfigordered","LandSlopeordered","Neighborhoodbins","GoodNeighborhood","GreatNeighborhood","Condition1nums","BldgTypenums","HouseStylenums","OverallQualcat.3","OverallQualcat.4","OverallQualcat.5","OverallQualcat.6","OverallQualcat.7","OverallQualcat.8","OverallQualcat.9","OverallQualcat.10","OverallQualGood","OverallCondcat.3","OverallCondcat.4","OverallCondcat.5","OverallCondcat.6","OverallCondcat.7","OverallCondcat.8","OverallCondcat.9","OverallCondBad","RoofStylenums","Exterior1stnums","Exterior2ndnums","MasVnrTypenums","ExterQualnums","ExterCondnums","Foundationnums","BsmtQualnums","BsmtCondnums","BsmtExposurenums","BsmtFinType1nums","BsmtFinType2nums","NoGasHeat","BadHeating","HeatingQCnums","NoCentralAir","HasFuse","KitchenQualnums","BadFireplace","FireplaceQunums","GarageDetach","GarageTypenums","GarageFinishnums","BadGarageQ","GarageQualnums","BadGarageC","GarageCondnums","Fencenums","MoSoldnums","SummerSale","SaleTypenums","SaleTypePrem","SaleConditionnums","LogGrLivArea","GrLivAreabin","NoGarage","NoBasement","TotalHouseArea","X1stLin","TotalBath","Age","AgeLin","VNewSale","Agebin","Remodeled","RemodAge","RemodSale","RemodAgeLin","MasVnrAreaLin","LotFrontagebin","DeckPorchLin","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasDeckorPorch","X2ndLin","LotAreabin","AllSizesSum","AllSizesSumLin","AreasSum","LivArea","LivAreaWt","GarageAge","GarageAgeLin","SalePrice"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.150684931506849,0.0334198041552735,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1225,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.322669104204753,0,0,0,0,0,1,0,0.0642123287671233,0.266999376169682,1,0,0,0,0.169467787114846,0.456196581196581,0,0.328004125838061,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.454545454545455,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0.394244604316547,0,0,1,0,0,0,1,0,0,1,0,0.111517367458867,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.2,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0.75,0.727272727272727,0,0.625,0,0.8,0.595119429635489,0.555555555555556,0,0,0.567756403534631,0.385896699682584,0.573645169987216,0.0367647058823529,0.885307636975747,0,0,0,0.0833333333333333,0,0.828619844000535,0.527912180025751,0.333333333333333,0.243939495863835,0,1,0,0,0,1,0.698652824771126,0.444444444444444,0.0471345911035617,0.461522880762344,0.473668807309318,0.524006269059428,0.527267194214019,0.0467289719626168,0.781240199145813,12.247694320221
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.202054794520548,0.0387950174110169,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.555555555555556,0.875,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.446983546617916,0,0,0,0,0,1,0,0.121575342465753,0.393636930754835,1,0,0,0,0.311624649859944,0,0,0.21248066013409,0,0.5,0.666666666666667,0,0.375,0.333333333333333,0,0,0,1,0.272727272727273,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,0.330935251798561,0,0,1,0,0,0,1,0,0,1,0.347724620770128,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0.5,0,0.8,1,0,0.125,0.75,0.571428571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.333333333333333,0.5,0.6,0.75,0.75,1,0.666666666666667,0.666666666666667,0,0,1,0,0,0.333333333333333,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0.75,0.181818181818182,1,0.625,0,0.8,0.462305557398949,0.333333333333333,0,0,0.56038817556086,0.565578693566684,0.384826658530879,0.227941176470588,0.480845489379192,0,0.3,0,0.516666666666667,0,0.286940609199924,0.11564516987815,0.5,0.379951685381913,1,0,0,0,0,1,0.592720681773795,0.666666666666667,0.0518307914505536,0.482311548832133,0.461032381464227,0.488188203333358,0.451626995987298,0.289719626168224,0.365826715786782,12.109010932687
3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.160958904109589,0.0465072799083877,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.10125,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.222120658135283,0,0,0,0,0,1,0,0.185787671232877,0.286961946350593,1,0,0,0,0.19187675070028,0.462606837606838,0,0.347601856627127,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.272727272727273,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,0.437410071942446,0,0,1,0,0,0,1,0,0,1,0,0.076782449725777,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.5,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0.75,1,0,0.625,0,0.8,0.614132434266016,0.555555555555556,0,0,0.591473395682227,0.419276460977971,0.573645169987216,0.0514705882352941,0.83238372249625,0,0,1,0.1,0,0.794071441774605,0.487605458082234,0.333333333333333,0.220587694490309,0,1,0,0,0,1,0.703873921950778,0.777777777777778,0.0611686907865454,0.518750185305064,0.503825661764309,0.494833995534807,0.518772797237782,0.0654205607476635,0.720693045728176,12.3171666930358
4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.133561643835616,0.0385613124868541,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0987202925045704,0,0,0,0,0,1,0,0.231164383561644,0.235807860262009,0,0,1,0,0.206232492997199,0.403846153846154,0,0.329809179989685,0.333333333333333,0,0.333333333333333,0,0.375,0.333333333333333,0,0,1,0,0.363636363636364,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.75,0.461870503597122,0,0,1,0,0,0,1,0,0,1,0,0.0639853747714808,0.492753623188406,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6,0.75,0.333333333333333,0.25,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.357142857142857,0.2,0.333333333333333,0.333333333333333,0.5,0.2,0.5,1,0.25,0.666666666666667,0.666666666666667,0,0,0.75,0,0,0.666666666666667,0,0.8,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0.75,0.727272727272727,0,0.625,0,0.2,0.596905587231553,0.555555555555556,0,0,0.551274228635321,0.439460194566802,0.189079424010018,0.669117647058823,0.139638269333126,0,0.9,1,0.6,0,0.225344033627003,0.11564516987815,0.166666666666667,0.121830682566755,0,1,1,0,0,1,0.65326994286196,0.666666666666667,0.0519170852673746,0.482676597677556,0.423646842812836,0.421104664360772,0.468375918405403,0.0747663551401869,0.694331683741292,11.8493977015914
5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.215753424657534,0.0605763163429853,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.21875,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.299360146252285,0,0,0,0,0,1,0,0.209760273972603,0.357142857142857,1,0,0,0,0.270658263305322,0.5625,0,0.453842186694172,0.333333333333333,0,0.666666666666667,0.5,0.5,0.333333333333333,0,0,1,0,0.545454545454545,0,0,0,0,1,0.333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.75,0.601438848920863,0,0,1,0,0,0,1,0,0,1,0.224037339556593,0.153564899451554,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0.5,0,1,1,1,0.375,0.75,0.857142857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.75,1,0.666666666666667,0,0,1,0,0,0.666666666666667,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0.75,0.909090909090909,0,0.625,0,0.8,0.704894080228973,0.777777777777778,0,0,0.685838069677652,0.52054962160171,0.573645169987216,0.0588235294117647,0.808375130007802,0,0,0,0.133333333333333,0,0.730414430357298,0.653547632982226,0.5,0.404865433190059,1,1,0,0,0,1,0.77757216672934,1,0.0836505009583155,0.587410649546084,0.658625502688594,0.605981302437288,0.626253105897076,0.0747663551401869,0.694331683741292,12.4292161968444
6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.219178082191781,0.0598985720629134,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.444444444444444,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.3345521023766,0,0,0,0,0,1,0,0.0273972602739726,0.248284466625078,1,0,0,0,0.148459383753501,0.302350427350427,0,0.23826714801444,0.333333333333333,0,0.333333333333333,0.5,0.125,0.333333333333333,0,0,0,1,0.181818181818182,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.5,0.345323741007194,0,0,1,0,0,0,1,0,0,1,0.0466744457409568,0.0548446069469835,0,0.62992125984252,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.266666666666667,0.75,0.333333333333333,0,0,0.4,0,0,0.375,0.75,0.142857142857143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.333333333333333,0.5,0.8,0.75,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.333333333333333,1,0.2,0,0.833333333333333,0.333333333333333,0,0.8,0,1,0.25,0.272727272727273,0,0.625,0,0.8,0.4956408258234,0.333333333333333,0,0,0.49043621660862,0.352252159718144,0.310216187811925,0.117647058823529,0.658279973041939,0,0.1,1,0.233333333333333,0,0.574560626210755,0.11564516987815,0.666666666666667,0.437101113926853,1,1,0,1,0,1,0.547173682886802,1,0.0695437327980089,0.546992616447669,0.447006175720904,0.45706421776551,0.444897494431246,0.149532710280374,0.538591934844396,11.870599909242
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.184931506849315,0.0410572810769123,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.11625,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.625685557586837,0,0,0,0,0,1,0,0.135702054794521,0.525888958203369,1,0,0,0,0.462885154061625,0,0,0.323878287777205,0.333333333333333,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.363636363636364,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.457553956834532,0,0,1,0,0,0,1,0,0,1,0.2975495915986,0.104204753199269,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.571428571428571,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,1,0.666666666666667,0.5,1,1,0.75,0.75,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0.75,0.818181818181818,0,0.625,0,0.8,0.59100918992962,0.555555555555556,0,0,0.69075086897912,0.701803001092511,0.452508406185308,0.0220588235294118,0.94473909721342,0,0,1,0.0333333333333333,0,0.941282188864945,0.516781696885507,0.5,0.416369640995373,1,1,0,0,0,1,0.592720681773795,0.666666666666667,0.0634895402810453,0.526951522902645,0.61369864200504,0.64233280478143,0.598019837128471,0.0280373831775701,0.856168826167992,12.6346030265693
8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.195205479452055,0.0424501624249223,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.625,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.392595978062157,0,1,0,0,0,0,0.0217096336499322,0.0924657534246575,0.345290081097941,1,0,0,0,0.257352941176471,0.525106837606838,0,0.425992779783394,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,0,1,0.363636363636364,0,0,0,0,1,0.666666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,0.348201438848921,0,0,1,0,0,0,1,0,0,1,0.274212368728121,0.372943327239488,0.41304347826087,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0.25,0,0.6,0,0,0.75,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.571428571428571,0.533333333333333,1,0.333333333333333,0.5,0.6,0.75,0.75,0.5,0.666666666666667,0.166666666666667,0,0,1,0,0,0.333333333333333,1,0.6,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0.75,0.636363636363636,0,0.625,0,0.8,0.682862438883768,0.777777777777778,0,0,0.665906249861082,0.504928057757024,0.573645169987216,0.264705882352941,0.436907928803707,0,0.3,0,0.6,0,0.225344033627003,0.57130846024719,0.5,0.500861273543582,1,1,1,0,0,1,0.751527989950692,0.666666666666667,0.0643615620089201,0.529955235868269,0.555732013708896,0.628351075103221,0.626173740205903,0.336448598130841,0.324198198324878,12.2060726455302
9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.102739726027397,0.0225291546892893,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.407534246575342,0.296943231441048,0,0,1,0,0.227591036414566,0.401709401709402,0,0.344507478081485,0,0,0.666666666666667,0,0.25,0.666666666666667,0,0,0,1,0.454545454545455,0,1,0,0,0,0.666666666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5,0.336690647482014,1,0,0,0,0,0,1,0,0,1,0.105017502917153,0,0.371376811594203,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.266666666666667,0.25,0.333333333333333,0,0,0.2,0,0,0,0.75,0.142857142857143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.642857142857143,0.2,0.333333333333333,0.333333333333333,0.5,0.2,0.5,0.75,0.25,0.833333333333333,0.666666666666667,0,0,0.75,0,1,0.333333333333333,1,0.6,1,0.333333333333333,0.333333333333333,1,0.4,0,1,0.75,0,0,0.625,0,0.2,0.611184772891279,0.555555555555556,0,0,0.594760870232237,0.467948219061903,0.310477100365607,0.566176470588235,0.195963678503329,0,0.7,1,0.966666666666667,0,0.0156127152225187,0.11564516987815,0,0.167088557187496,1,0,1,0,0,1,0.651303996291103,0.333333333333333,0.0377512739692431,0.413569335898581,0.43329327937611,0.383729658366861,0.454710490715851,0.719626168224299,0.101258201434732,11.7745202026587
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0993150684931507,0.0286054827175209,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.444444444444444,0.625,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.388939670932358,0,0,0,0,0,1,0,0.0599315068493151,0.309107922645041,1,0,0,0,0.246848739495798,0,0,0.164775657555441,0.333333333333333,0,0.333333333333333,0,0.25,0.666666666666667,0,0,0,1,0.181818181818182,0,0,0,0,1,0.666666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.25,0.147482014388489,0,1,0,0,0,0,1,0,0,1,0,0.00731261425959781,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2,0.75,0.333333333333333,0.25,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.333333333333333,0.5,0.2,0.5,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.333333333333333,1,0.6,0,0.833333333333333,0.666666666666667,0,1,0,1,0.75,0.0909090909090909,0,0.625,0,0.8,0.393016371164378,0.222222222222222,0,0,0.471412767060806,0.492211300044523,0.189079424010018,0.507352941176471,0.23234611466712,0,0.6,1,0.966666666666667,0,0.0156127152225187,0.11564516987815,0,0.173209426653724,0,1,0,0,0,1,0.592720681773795,0.333333333333333,0.0351579176847823,0.398465731182791,0.290244151672705,0.419958546032003,0.383273675346359,0.644859813084112,0.134443507071607,11.6784399034478
