Id,SalePrice
1461,123397.338402
1462,160871.559643
1463,181953.13685
1464,196361.789786
1465,194445.882821
1466,168928.802013
1467,178240.717926
1468,160114.895108
1469,187307.059303
1470,119634.41412
1471,182799.256345
1472,97580.3752237
1473,97579.1345628
1474,143056.996224
1475,110440.577028
1476,365765.653734
1477,247387.399147
1478,292651.575498
1479,282635.580932
1480,489091.87844
1481,324265.111704
1482,208805.813004
1483,174351.954992
1484,157951.532811
1485,180024.166461
1486,191747.087071
1487,326667.04925
1488,229976.560213
1489,190017.107865
1490,234041.37986
1491,189748.94075
1492,96347.5665464
1493,184007.368909
1494,297587.073311
1495,289555.310714
1496,228765.421365
1497,183230.335068
1498,165158.96337
1499,162929.11702
1500,158801.312184
1501,171753.030286
1502,143243.995517
1503,285740.081413
1504,238766.662226
1505,220017.974041
1506,193273.875691
1507,247545.634947
1508,196963.715336
1509,160701.599393
1510,144713.151319
1511,146517.341596
1512,176049.313403
1513,149735.25283
1514,150742.164477
1515,197762.134411
1516,148924.878525
1517,173974.549486
1518,128929.354256
1519,209717.556428
1520,129686.089498
1521,136466.457188
1522,177102.493042
1523,114511.687109
1524,125798.578592
1525,122410.557779
1526,114470.350258
1527,109080.183074
1528,138042.385075
1529,151454.426891
1530,186627.371431
1531,111534.707031
1532,95435.3734759
1533,149136.978875
1534,121048.482786
1535,152229.450439
1536,108205.958929
1537,68241.6705931
1538,152206.254548
1539,195653.707803
1540,94063.2819333
1541,141776.002711
1542,138721.862684
1543,186402.191603
1544,86807.9658265
1545,115686.43236
1546,132367.013205
1547,127153.54195
1548,137990.727809
1549,120644.980154
1550,136791.734681
1551,105660.871009
1552,141387.397285
1553,145727.137489
1554,118194.467936
1555,170089.527741
1556,79800.1790157
1557,110214.613443
1558,102894.648622
1559,82674.1689201
1560,129689.198283
1561,122761.102417
1562,130874.909171
1563,123457.096089
1564,162772.783671
1565,152589.318786
1566,237579.981732
1567,82348.1734704
1568,228662.1057
1569,131997.535742
1570,139452.416726
1571,115990.824172
1572,145590.105352
1573,240358.798064
1574,118890.135625
1575,234661.428347
1576,244340.025601
1577,178322.512676
1578,150286.450696
1579,143479.035792
1580,189439.885579
1581,158202.083124
1582,126486.350717
1583,294552.420804
1584,218549.755504
1585,139151.315139
1586,68504.5703142
1587,97879.8126098
1588,151890.061894
1589,103381.425379
1590,132324.194312
1591,95311.7982816
1592,112095.360103
1593,117336.615324
1594,131055.503505
1595,112811.55133
1596,224102.700034
1597,185001.117851
1598,212499.973013
1599,169422.323632
1600,158021.749448
1601,70274.6367423
1602,118096.670801
1603,71867.4597324
1604,267812.176227
1605,240125.98033
1606,173513.083393
1607,171030.428623
1608,208412.256284
1609,180960.033732
1610,151176.664631
1611,140577.325694
1612,169919.857582
1613,166392.988149
1614,122517.274589
1615,92410.4073652
1616,80020.7226805
1617,92877.1452799
1618,127680.232115
1619,144229.693924
1620,158206.191037
1621,140676.278544
1622,139791.839289
1623,257227.634415
1624,213958.101701
1625,117569.295649
1626,170655.650333
1627,188260.191692
1628,281652.15165
1629,173027.505881
1630,360877.849532
1631,221677.051392
1632,241463.479758
1633,163241.337264
1634,180692.194281
1635,172471.73022
1636,149033.505311
1637,198579.137285
1638,190192.484914
1639,182527.700153
1640,251161.566664
1641,180861.494644
1642,236473.207851
1643,219222.129537
1644,233844.507778
1645,209733.846205
1646,158675.190324
1647,157902.15362
1648,126468.266492
1649,137972.021594
1650,114831.246634
1651,122829.408952
1652,98766.9871155
1653,101511.616913
1654,137768.103178
1655,133175.915232
1656,138209.668935
1657,143048.42352
1658,139968.248701
1659,118020.582543
1660,158895.517879
1661,446621.685177
1662,413775.65108
1663,380637.353203
1664,506050.711671
1665,312464.081265
1666,325702.093427
1667,382747.113046
1668,336342.595583
1669,303063.897031
1670,344669.032411
1671,258324.219217
1672,424193.213627
1673,288949.080814
1674,242160.277637
1675,197617.873347
1676,197472.073446
1677,220511.606731
1678,466451.830118
1679,379115.852185
1680,339950.358044
1681,252794.68457
1682,306459.62275
1683,185842.977299
1684,175491.440734
1685,171919.171621
1686,163229.708385
1687,164823.464301
1688,186502.373806
1689,191816.728311
1690,192435.241374
1691,181037.31762
1692,256210.75587
1693,162958.385601
1694,179462.524758
1695,156585.346472
1696,263318.76537
1697,163254.2117
1698,337689.332887
1699,313032.015263
1700,245497.222585
1701,272715.429526
1702,238804.029761
1703,234654.8533
1704,271402.627758
1705,229094.735765
1706,433302.237977
1707,206605.218424
1708,199231.242286
1709,263520.085046
1710,218690.966431
1711,266080.730885
1712,252944.121448
1713,268171.127375
1714,223342.217976
1715,201373.174702
1716,177046.552504
1717,167773.657684
1718,135256.340078
1719,206057.325602
1720,232939.839405
1721,158186.682027
1722,123550.252114
1723,154727.44174
1724,199490.489031
1725,229993.091355
1726,183503.781658
1727,153362.499019
1728,170085.875685
1729,165233.496899
1730,159093.294051
1731,123309.229991
1732,133527.754214
1733,119250.374867
1734,119241.576118
1735,123339.818766
1736,111024.900273
1737,298408.02368
1738,250997.972941
1739,262624.999942
1740,221269.288462
1741,195466.778215
1742,168292.545517
1743,169829.752082
1744,330383.943718
1745,210855.719931
1746,199742.583706
1747,215360.290107
1748,231946.913142
1749,147396.738576
