Id,SalePrice
1461,123667.49365
1462,157633.738159
1463,183263.037854
1464,196024.59715
1465,193629.46936
1466,168591.078663
1467,178567.735545
1468,161076.649848
1469,184603.18125
1470,121928.576334
1471,181693.61642
1472,94659.7573947
1473,96283.124539
1474,144630.928354
1475,112506.985003
1476,360613.819725
1477,248783.508146
1478,290050.508103
1479,277382.054178
1480,506553.927942
1481,319911.898628
1482,209388.792733
1483,176277.048521
1484,160768.501964
1485,178535.066517
1486,191214.342283
1487,331498.9641
1488,231259.66641
1489,192495.839153
1490,234599.498491
1491,192271.595198
1492,95708.6500747
1493,184271.719743
1494,295260.423724
1495,286725.417009
1496,232673.088724
1497,183659.189273
1498,168958.749228
1499,160551.793483
1500,158608.819024
1501,172147.874413
1502,143900.665667
1503,273121.226271
1504,241290.636685
1505,224681.993897
1506,190931.818969
1507,242098.302588
1508,196322.721393
1509,161080.882203
1510,144246.049027
1511,148895.202411
1512,175944.871139
1513,144009.002968
1514,151408.904955
1515,195620.537782
1516,149364.237778
1517,169108.108644
1518,129251.901762
1519,210784.015071
1520,132226.342269
1521,137599.700716
1522,175019.655818
1523,115367.148665
1524,125712.226687
1525,123544.44818
1526,111926.837199
1527,105562.918923
1528,136196.683931
1529,152710.099987
1530,183241.263128
1531,112405.548045
1532,95794.8875213
1533,151307.743989
1534,121038.780985
1535,152901.820705
1536,107152.879563
1537,69211.8775268
1538,154575.408798
1539,191321.357784
1540,91603.2639035
1541,143865.342948
1542,137689.135097
1543,196727.371866
1544,84441.0994725
1545,113363.833352
1546,131384.470204
1547,132324.07313
1548,137001.635109
1549,117649.107254
1550,135523.091481
1551,105145.062377
1552,145220.844845
1553,146592.088765
1554,117522.880695
1555,172259.043828
1556,80035.8366042
1557,109005.707891
1558,101301.374506
1559,81648.3085789
1560,133609.30994
1561,128388.755757
1562,130161.713091
1563,123400.87834
1564,160827.633732
1565,148370.033826
1566,246907.862903
1567,79310.5250141
1568,231996.035388
1569,131151.37533
1570,137068.411008
1571,117161.456398
1572,145652.732342
1573,238371.352398
1574,119882.852372
1575,239902.668283
1576,242234.294703
1577,177867.53857
1578,144896.519467
1579,146701.958595
1580,191202.975284
1581,156779.498677
1582,127232.400455
1583,302546.700962
1584,219940.625677
1585,138023.260414
1586,70634.4834914
1587,96594.0051555
1588,154343.575396
1589,99647.7956162
1590,132584.462193
1591,96867.9841087
1592,113151.133439
1593,116845.276714
1594,132940.11882
1595,115945.402273
1596,230528.596492
1597,186116.803114
1598,213633.483267
1599,168069.748751
1600,158564.185264
1601,71769.6586761
1602,119948.205448
1603,75388.1902187
1604,268606.342339
1605,235796.302493
1606,171718.476131
1607,169660.949086
1608,213988.728112
1609,180101.272636
1610,153522.914834
1611,140527.572481
1612,169161.513829
1613,164956.748505
1614,124141.412632
1615,89323.0711005
1616,76234.0080155
1617,92419.483259
1618,131083.479779
1619,144170.555517
1620,153605.520185
1621,136573.067423
1622,138920.414201
1623,256385.429652
1624,208524.894475
1625,117005.419452
1626,163018.145072
1627,189908.96463
1628,279316.525559
1629,173872.738369
1630,363173.438831
1631,222012.476696
1632,237728.060435
1633,164000.347193
1634,184322.088075
1635,170058.277592
1636,146320.890193
1637,198076.768854
1638,187819.101051
1639,182447.475393
1640,251546.73244
1641,176673.18537
1642,232106.920839
1643,220401.305608
1644,233597.368382
1645,209538.749048
1646,157053.136504
1647,156198.621566
1648,126333.700999
1649,140006.153107
1650,115324.880471
1651,124134.46366
1652,97505.253302
1653,99978.9132454
1654,139070.442099
1655,135667.605711
1656,139824.788916
1657,144724.029703
1658,140676.252629
1659,123871.045317
1660,157869.192996
1661,461819.210237
1662,414283.905232
1663,392959.540981
1664,513299.502847
1665,306157.386649
1666,326077.834841
1667,390294.307064
1668,335845.849337
1669,301269.016595
1670,344280.731022
1671,260691.859136
1672,439822.540676
1673,287958.783223
1674,244191.359773
1675,194550.93541
1676,193674.221842
1677,220118.971126
1678,476678.685242
1679,390800.327426
1680,335168.606514
1681,243788.737344
1682,307282.066855
1683,183005.008231
1684,173260.912985
1685,171528.392313
1686,165741.145198
1687,163990.803371
1688,186694.311491
1689,192323.664726
1690,190662.384664
1691,182798.6896
1692,256012.942421
1693,164476.382161
1694,179371.752135
1695,158734.209
1696,268880.788035
1697,165414.466002
1698,348782.433439
1699,320761.531738
1700,248295.593484
1701,267823.76738
1702,242228.198785
1703,237134.024169
1704,274779.000131
1705,229595.623401
1706,439845.482122
1707,206486.251947
1708,200041.402002
1709,273564.783995
1710,222324.913568
1711,266711.194909
1712,251047.988332
1713,273087.374511
1714,226052.250283
1715,202529.011751
1716,182341.160088
1717,169836.415138
1718,139154.021499
1719,205211.414022
1720,238221.800782
1721,159844.839799
1722,125336.718783
1723,152382.87572
1724,198823.957092
1725,233276.194322
1726,183451.201212
1727,152502.506608
1728,169972.263993
1729,164912.601732
1730,156619.193382
1731,122107.81517
1732,134288.195489
1733,119126.769298
1734,117437.813758
1735,122343.031019
1736,113554.581297
1737,311711.83466
1738,247719.353511
1739,260478.903292
1740,222975.866653
1741,193974.014467
1742,167688.210803
1743,168506.395228
1744,327070.433702
1745,214314.360572
1746,189719.294543
1747,218596.704238
1748,228290.929452
1749,146417.411306
1750,128619.238202
1751,244759.024403
1752,118223.400296
1753,146253.251271
1754,194533.803155
1755,166226.077659
1756,125835.428488
1757,121180.166879
1758,144225.947719
1759,159444.044948
1760,162285.270801
1761,144417.402584
1762,179143.406297
1763,171761.917745
1764,115519.146354
1765,165394.151397
1766,186379.437503
1767,223574.52242
1768,145197.712536
1769,167821.410156
1770,146063.622686
1771,124725.005374
1772,135939.535274
1773,127556.800707
1774,137633.541902
1775,139447.256671
1776,125123.161151
1777,103003.64273
1778,138626.020355
1779,120487.994102
1780,167078.167697
1781,127900.311154
1782,90341.4598658
1783,145588.309465
1784,108923.648562
