Id,SalePrice
1461,117972.617101
1462,159312.229245
1463,184424.781938
1464,195493.118637
1465,192489.688629
1466,171136.986703
1467,177916.528373
1468,165057.09495
1469,186650.867068
1470,125810.087321
1471,179789.23884
1472,98236.7990461
1473,96307.5432887
1474,146974.878092
1475,111133.074358
1476,368238.175818
1477,252386.625406
1478,286830.480025
1479,279778.463454
1480,478784.651183
1481,336243.277386
1482,205991.949998
1483,175268.039617
1484,161148.12795
1485,182237.813926
1486,191463.538839
1487,342485.030557
1488,235747.39459
1489,196505.984357
1490,237957.081249
1491,191412.417033
1492,90355.7507958
1493,180204.70635
1494,295967.660791
1495,299537.04353
1496,235088.73279
1497,184139.500696
1498,172859.52005
1499,159443.541384
1500,158504.23697
1501,177529.530079
1502,144752.776139
1503,278133.671646
1504,243510.01458
1505,225928.971702
1506,190159.167503
1507,240508.764787
1508,198845.784586
1509,163322.45723
1510,149450.17256
1511,154259.866981
1512,179378.965377
1513,145517.415621
1514,158759.817367
1515,194534.767813
1516,150181.733674
1517,164951.30763
1518,127872.03083
1519,209346.832526
1520,133075.589508
1521,138459.031696
1522,172138.275172
1523,118584.463226
1524,127272.547112
1525,121675.181946
1526,114922.84155
1527,107054.607133
1528,136193.226356
1529,155170.741734
1530,180874.715022
1531,109596.618004
1532,97256.8022816
1533,146346.29749
1534,120632.654208
1535,157698.56357
1536,107486.447691
1537,66754.7606312
1538,163753.929698
1539,207870.854571
1540,90535.8607594
1541,142669.979347
1542,138248.241197
1543,197564.36574
1544,87764.5312595
1545,115231.572184
1546,134551.614449
1547,134353.290919
1548,138574.525618
1549,121014.06171
1550,136446.517009
1551,106290.929732
1552,142663.720865
1553,157863.743376
1554,120969.060026
1555,166090.800807
1556,88377.3232056
1557,116031.272832
1558,98930.1293837
1559,71598.8049862
1560,135645.255302
1561,130449.347554
1562,130629.890634
1563,124542.481358
1564,157314.247037
1565,149898.978423
1566,238141.945241
1567,79420.6695556
1568,240030.916012
1569,139435.715059
1570,135795.804306
1571,122769.724058
1572,146954.880161
1573,223834.843226
1574,116156.564469
1575,234456.648235
1576,237077.186614
1577,177426.783475
1578,154456.13172
1579,148966.357277
1580,192874.668118
1581,156856.269998
1582,130308.81112
1583,303608.68442
1584,218919.717963
1585,141202.645617
1586,74354.5090478
1587,100225.884686
1588,148164.291561
1589,105357.399297
1590,132397.216314
1591,95501.7978767
1592,115261.240504
1593,121980.239264
1594,135927.678334
1595,111866.506496
1596,226656.00276
1597,197350.926867
1598,213417.175471
1599,163123.459372
1600,153724.263987
1601,68799.0635265
1602,115815.77518
1603,71006.1118835
1604,271385.736212
1605,239047.898578
1606,172856.724781
1607,173701.262461
1608,207908.997421
1609,184040.759168
1610,156031.930461
1611,139388.6697
1612,173825.158548
1613,165225.18079
1614,125878.385221
1615,93061.5676764
1616,78462.6215259
1617,94049.8383019
1618,135433.750283
1619,141854.214655
1620,160510.245377
1621,137530.608544
1622,146626.914959
1623,255347.78262
1624,205633.522953
1625,115144.206196
1626,168366.438094
1627,190759.998639
1628,281005.549429
1629,179130.513697
1630,360161.066399
1631,228644.85526
1632,243911.570619
1633,167124.991455
1634,185362.680997
1635,175429.369627
1636,154826.889295
1637,206787.729619
1638,185303.362393
1639,182329.833169
1640,254359.494669
1641,179510.125854
1642,245285.502898
1643,224688.248618
1644,236723.662719
1645,205864.506857
1646,158635.374624
1647,156810.243408
1648,133909.975126
1649,140211.839588
1650,116582.218827
1651,121547.109919
1652,97740.3481224
1653,100294.155307
1654,141987.466113
1655,136809.121816
1656,143332.97471
1657,147463.777962
1658,144937.207782
1659,121331.746591
1660,160462.005466
1661,439850.455808
1662,424551.509745
1663,387195.332779
1664,444421.503986
1665,302773.508956
1666,323839.721229
1667,369428.036041
1668,331434.350881
1669,302865.16778
1670,342391.984889
1671,263559.81303
1672,464760.303106
1673,300316.480891
1674,246560.041573
1675,192525.532211
1676,193300.605519
1677,218917.947244
1678,461736.189269
1679,399652.009117
1680,348341.348697
1681,248188.086018
1682,313819.440816
1683,186914.747339
1684,174738.179345
1685,173441.479735
1686,168275.677534
1687,166829.243544
1688,189808.004124
1689,193570.113983
1690,193227.499487
1691,181684.621931
1692,264559.166595
1693,169575.904514
1694,184621.49181
1695,162382.591922
1696,271799.407399
1697,168832.995588
1698,343134.237742
1699,316227.021429
1700,250820.688457
1701,271784.389867
1702,243385.787461
1703,241130.153407
1704,280844.934764
1705,233506.291917
1706,411610.612841
1707,215683.213531
1708,202555.148587
1709,266882.049503
1710,218160.043787
1711,268676.160117
1712,256092.183636
1713,276118.190075
1714,228170.341942
1715,208158.802526
1716,178474.346104
1717,169440.065009
1718,131807.552676
1719,201055.985107
1720,230571.277635
1721,158123.0696
1722,127170.584189
1723,156336.027925
1724,201634.973149
1725,232002.423824
1726,186601.849808
1727,156068.491354
1728,171542.845916
1729,169087.294674
1730,150891.133331
1731,122604.994669
1732,127938.247049
1733,115886.839294
1734,120935.392443
1735,122904.390341
1736,111724.847782
1737,301481.024975
1738,245702.846407
1739,263220.225776
1740,214740.226731
1741,187446.820677
1742,172059.914403
1743,172817.117746
1744,312121.556632
1745,214653.685981
1746,191268.728075
1747,216302.914714
1748,236972.298821
1749,151402.297632
1750,125247.882883
1751,241702.259158
1752,119993.726553
1753,147423.933592
1754,190728.920174
1755,171545.274825
1756,128343.317899
1757,119470.318141
1758,144878.043354
1759,159740.201729
1760,163930.989875
1761,142012.677909
1762,175156.915655
1763,172841.219177
1764,118127.259786
1765,161966.057335
1766,180678.312762
1767,219554.654348
1768,142167.568111
1769,166718.016379
1770,148029.432344
1771,124308.465815
1772,132243.803913
1773,125342.754807
1774,137899.024724
1775,135750.982611
1776,127305.21489
1777,106122.873666
1778,137238.965479
1779,118501.064276
1780,164778.150489
1781,125511.892835
1782,86594.1520775
1783,144843.50761
1784,106744.544838
1785,118202.147117
1786,156295.017279
1787,158968.96939
1788,62758.2187826
1789,104055.437829
1790,81477.2089743
1791,172806.041285
1792,156997.796418
1793,124063.755259
1794,149261.196839
1795,133221.315011
1796,121625.822441
1797,117529.097485
1798,117587.760257
1799,112583.215116
1800,125940.26408
1801,132314.920133
1802,132958.95384
1803,146076.224897
1804,139677.610415
1805,134126.837678
1806,122945.68556
1807,128886.880542
1808,125283.087558
1809,124404.84747
1810,138453.997644
1811,96096.7600716
1812,100076.771163
1813,125836.638126
1814,94982.4825613
1815,56308.1990125
1816,91029.2273674
1817,111534.690306
1818,149265.695903
1819,130842.224663
1820,51353.8533041
1821,109682.068996
1822,151597.905176
1823,39824.2188267
1824,125705.894555
1825,140560.157527
1826,105721.077937
1827,97801.7534473
1828,132888.296226
1829,113427.590744
1830,139143.415533
1831,147988.119798
1832,80236.1835025
1833,130685.564378
1834,115353.527126
1835,114986.159341
1836,118373.35636
1837,90509.8049221
1838,123941.705674
1839,100936.060496
1840,155133.992828
1841,138209.715044
1842,85004.0849996
1843,125997.957366
1844,138408.081684
1845,144483.383882
1846,153447.666401
1847,168136.906926
1848,58093.0470465
1849,106394.577678
1850,113756.977936
1851,151242.758288
1852,121881.635732
1853,129347.685809
1854,160442.011198
1855,143377.144748
1856,220651.023417
1857,147386.283292
1858,138748.757754
1859,117051.869917
1860,143326.248898
1861,116674.812686
1862,291002.828175
1863,269987.563961
1864,270053.893644
1865,335957.200884
1866,327625.914295
1867,226456.898266
1868,285423.103094
1869,201165.858037
1870,217706.201939
1871,241689.860798
1872,171764.532796
1873,243211.131749
1874,150563.150558
1875,205965.924984
1876,198153.177967
1877,210404.227851
1878,200017.092871
1879,132687.202475
1880,137010.441432
1881,241818.5943
1882,251339.121606
1883,187156.795267
1884,206226.64967
1885,238535.722241
1886,291063.425856
1887,206861.631808
1888,273234.653657
1889,167255.516452
1890,117069.847222
1891,133929.488718
1892,97662.850682
1893,127647.796544
1894,123771.547932
1895,130379.985913
1896,124041.501344
1897,110583.39639
1898,110040.445835
1899,157287.992752
1900,153493.298036
1901,172039.099781
1902,154131.681051
1903,212609.731759
1904,141680.311745
1905,197113.946217
1906,153482.819431
1907,201409.068445
1908,108534.573047
1909,130761.095905
1910,119003.720577
1911,211944.323884
1912,320991.796238
1913,144342.480444
1914,52381.0223728
1915,325360.982608
1916,68377.70567
1917,237625.159828
1918,139041.615753
1919,163722.71281
1920,149830.968849
1921,404467.700464
1922,317637.649123
1923,230618.958197
1924,239452.620414
1925,194564.87862
1926,390523.54446
1927,132454.699737
1928,158215.348665
1929,122119.935727
1930,128011.409775
1931,138929.516449
1932,140503.690652
1933,180100.929204
1934,182774.385649
1935,168355.786236
1936,196763.697552
1937,184396.67547
1938,171263.382267
1939,241557.516219
1940,191749.219093
1941,170295.253644
1942,185633.238868
1943,213562.953062
1944,367968.395397
1945,405975.895884
1946,140647.235905
1947,304891.409447
1948,174584.282546
1949,245762.88245
1950,183193.934904
1951,250691.329095
1952,207725.335827
1953,165407.002308
1954,183000.401439
1955,136807.226468
1956,299909.940477
1957,154546.347986
1958,301446.817528
1959,142026.707837
1960,114717.06291
1961,121767.950315
1962,97981.3270922
1963,103619.821445
1964,108420.116723
1965,144182.347835
1966,135277.978884
1967,293372.1597
1968,440025.284818
1969,401486.396301
1970,434763.595982
1971,466866.279242
1972,386589.520118
1973,261885.642173
1974,329398.654742
1975,453139.397496
1976,269925.05411
1977,359029.125145
1978,368236.266559
1979,328447.357055
1980,190260.381678
1981,347432.784037
1982,219912.850703
1983,199589.68119
1984,172333.491054
1985,223343.869392
1986,207696.457808
1987,178737.411906
1988,177030.546484
1989,193152.797187
1990,207554.515011
1991,230937.866696
1992,211252.392134
1993,168964.567477
1994,231308.115596
1995,187767.234182
1996,256932.83168
1997,323096.022367
1998,325396.421723
1999,266568.948356
2000,327653.377157
2001,269641.60328
2002,245479.988016
2003,266539.360593
2004,277102.491905
2005,222826.966648
2006,219832.316293
2007,248441.257846
2008,214285.736319
2009,198845.34708
2010,187916.630987
2011,138445.066905
2012,168169.341179
2013,176119.463753
2014,188756.187262
2015,202550.740001
2016,188478.699334
2017,193906.547827
2018,121085.507402
2019,131588.754192
2020,104365.048832
2021,105664.015807
2022,189931.195625
2023,146303.123717
2024,272921.797923
2025,365995.941158
2026,176095.814938
2027,160109.933766
2028,151774.90797
2029,169998.443077
2030,279507.809539
2031,239513.062937
2032,258306.634985
2033,268746.846673
2034,169839.874071
2035,225736.267879
2036,199074.328303
2037,217384.292394
2038,308256.553141
2039,229142.634303
2040,306523.74552
2041,298423.285389
2042,211406.129002
2043,181989.069686
2044,165459.522164
2045,209194.049225
2046,154984.186248
2047,141792.40563
2048,138371.369837
2049,138039.077278
2050,175864.912794
2051,101556.113405
2052,128281.928179
2053,149430.26374
2054,84638.6156439
2055,156288.649587
2056,145799.14662
2057,115643.691958
2058,214579.097179
2059,132607.727974
2060,178320.167292
2061,169164.291529
2062,130182.04375
2063,118870.627797
2064,138845.295377
2065,121756.981957
2066,167147.566951
2067,106418.592296
2068,140309.804284
2069,85181.7969387
2070,110008.972529
2071,91166.1672303
2072,137076.959252
2073,136619.584684
2074,185082.232898
2075,152102.330771
2076,119816.637621
2077,158345.387822
2078,126296.284192
2079,128499.111199
2080,114498.75773
2081,125194.110626
2082,124061.302892
2083,145039.134713
2084,112022.491369
2085,120799.182367
2086,101903.764847
2087,126025.339896
2088,94026.8185316
2089,75788.9910041
2090,125627.05695
2091,120589.770235
2092,129149.286864
2093,115180.325007
2094,109271.474715
2095,142713.502515
2096,79819.5173627
2097,101171.845568
2098,146004.245563
2099,58894.8869647
2100,80324.4200488
2101,111513.563709
2102,121239.709869
2103,105605.519638
2104,129454.49639
2105,129574.03308
2106,70998.6499987
2107,197139.403075
2108,115244.308147
2109,112127.52129
2110,124879.299118
2111,131170.12166
2112,143833.272889
2113,124721.870258
2114,116500.147383
2115,165953.883683
2116,110968.645743
2117,151186.431463
2118,123944.402833
2119,112762.53187
2120,110976.411812
2121,92288.7630835
2122,114976.593442
2123,85022.9971134
2124,157836.482464
2125,124820.359989
2126,151838.128172
2127,151061.470601
2128,125209.876525
2129,92170.8730307
2130,139187.213244
2131,138947.321232
2132,108583.477254
2133,118762.03447
2134,117639.122256
2135,99572.6637637
2136,78696.8120424
2137,109249.417382
2138,133696.805816
2139,148284.893085
2140,143494.373728
2141,147517.669302
2142,125248.216131
2143,143621.631502
2144,121716.705092
2145,139165.644658
2146,170432.552
2147,147263.106924
2148,133017.157346
2149,140738.893124
2150,229184.311824
2151,112646.078822
2152,165880.117993
2153,168951.028718
2154,105935.259699
2155,134923.534509
2156,256599.408661
2157,225601.807534
2158,236850.629923
2159,208544.616053
2160,176827.999078
2161,240633.043565
2162,422376.309176
2163,333270.250644
2164,238457.677762
2165,203228.404024
2166,159155.228912
2167,225211.507542
2168,204839.523081
2169,200476.505606
2170,221090.39071
2171,157725.245306
2172,135805.89244
2173,176098.580125
2174,231304.24038
2175,305340.296297
2176,323544.309392
2177,233444.92292
2178,209209.944698
2179,140532.811139
2180,223489.770577
2181,190108.579569
2182,216443.122958
2183,188573.03774
2184,121065.611882
2185,121714.45058
2186,146437.948992
2187,148700.066455
2188,149996.802419
2189,243580.91899
2190,76211.1893985
2191,79679.64333
2192,92107.9930502
2193,108634.855063
2194,98411.8081166
2195,114188.492856
2196,102200.643677
2197,117133.013346
2198,151661.540667
2199,177082.1646
2200,151735.332992
2201,149293.352023
2202,212945.735596
2203,138880.31249
2204,190520.937692
2205,119964.880861
2206,146020.993185
2207,216287.075023
2208,261294.372025
2209,245092.72935
2210,118073.438092
2211,114025.262107
2212,116795.543575
2213,105586.546289
2214,132711.376864
2215,101965.213624
2216,142850.771591
2217,73861.9366283
2218,68390.1784807
2219,60725.3711345
2220,61779.1855142
2221,328130.422171
2222,284461.616653
2223,276102.224711
2224,200603.212498
2225,122108.06635
2226,184351.260566
2227,198817.464445
2228,262968.52554
2229,252953.875559
2230,155560.6857
2231,207338.716146
2232,181871.302779
2233,180219.560155
2234,245540.726334
2235,222360.983647
2236,259518.29367
2237,324893.540996
2238,197275.449947
2239,104590.842381
2240,157999.464579
2241,161531.387235
2242,124237.660497
2243,127438.472652
2244,103785.990107
2245,101527.705883
2246,142773.588295
2247,112696.304931
2248,125074.793505
2249,120555.269912
2250,130547.404914
2251,110363.709999
2252,174375.339891
2253,149880.691416
2254,174684.674759
2255,182858.687397
2256,173616.278746
2257,215205.652005
2258,162094.436771
2259,181683.544214
2260,157585.54084
2261,187423.849198
2262,210224.037209
2263,385151.4195
2264,484889.364254
2265,166885.711578
2266,320450.544386
2267,378563.133431
2268,398898.039242
2269,149745.352522
2270,188989.012421
2271,216338.373921
2272,197450.007941
2273,159013.979997
2274,183751.623375
2275,163294.530007
2276,192513.547866
2277,185117.602598
2278,146872.681449
2279,127518.118444
2280,120568.572683
2281,161700.783975
2282,177415.673951
2283,104601.12226
2284,111476.795238
2285,139155.047246
2286,125423.519426
2287,370187.233738
2288,280312.844644
2289,386067.001603
2290,482136.630935
2291,331278.658613
2292,433136.278606
2293,475360.433983
2294,436315.084
2295,482659.554111
2296,295043.092534
2297,336062.622577
2298,341983.046384
2299,359849.555575
2300,339839.852667
2301,306136.377214
2302,252365.308118
2303,244312.173213
2304,252149.01687
2305,194780.983815
2306,190093.447636
2307,201746.270148
2308,228542.266699
2309,297140.455202
2310,210512.60938
2311,205434.047152
2312,179997.158482
2313,176812.575573
2314,175502.442368
2315,177312.507794
2316,195009.439612
2317,193485.316106
2318,176898.722426
2319,179435.495127
2320,181625.491627
2321,236204.719258
2322,176362.1762
2323,191161.069502
2324,177141.159083
2325,213125.32933
2326,169466.340431
2327,203781.996057
2328,219889.59297
2329,194273.102964
2330,185715.390128
2331,356447.61554
2332,434136.247411
2333,329021.218504
2334,259768.729401
2335,281124.094474
2336,310713.496477
2337,194648.228121
2338,264959.107657
2339,218978.286205
2340,398954.222404
2341,214122.001795
2342,238277.581332
2343,223788.18458
2344,223374.988906
2345,235204.439374
2346,211643.561385
2347,203080.232064
2348,247901.527848
2349,192535.168457
2350,305847.664766
2351,262464.943272
2352,255729.0573
2353,261929.715183
2354,137307.673762
2355,140823.955585
2356,151225.348237
2357,189293.853511
2358,198831.917631
2359,138092.795885
2360,113261.033068
2361,149049.854069
2362,266523.86212
2363,138730.229746
2364,152587.070534
2365,220118.486031
